CaseId,Q4_1,Q4_2,Q4_3,Q4_4,PartyID,Ideology,Gender,Age4,Age7,White,Black,Hispanic,Asian,Education5,Income6,SexismOrder,HostileSexism1,HostileSexism2,HostileSexism3,HostileSexism4,BenevolentSexism1,BenevolentSexism2,BenevolentSexism3,BenevolentSexism4,MilAssert1,MilAssert2,MilAssert3,MaleName,FemaleName,StayOut,NotEngage,Engage,FemaleOpp,FemaleUS,DemocratUS,MM_StayOut,MM_NotEngage,MM_Engage,FM_StayOut,FM_NotEngage,FM_Engage,MF_StayOut,MF_NotEngage,MF_Engage,FF_StayOut,FF_NotEngage,FF_Engage,Disapproval,DisapprovalBinary,AttentionCheck1,AttentionCheck2,AttentionCheck3,AttentionCheck,RegimeConfounding,NonWhiteConfounding,BlackConfounding,HispanicConfounding
2384,Undecisive,Unsure,afraid,non leader,2,6,0,4,7,1,0,0,0,4,4,1,4,3,4,3,3,4,5,4,4,4,3,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,3,0,0,0,0
6508,Good,Bad,Untrustworthy,98,2,3,1,1,2,1,0,0,0,2,3,0,6,1,2,1,1,1,6,6,3,4,3,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0
2393,weak,faint-hearted,confused,cowardly,3,2,1,4,6,1,0,0,0,1,4,0,2,2,2,1,2,1,2,6,5,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,3,-8,0,0,0
766,98,98,98,98,6,7,0,4,6,1,0,0,0,3,1,1,2,1,1,1,5,5,6,6,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,2,NA,NA,NA,NA
4972,uninvolved,disconnected,independent,conflict free,6,7,1,3,4,0,0,1,0,1,3,0,2,1,3,4,4,3,2,3,2,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,1,3,-6,0,0,0
519,Worthy,Responsible,Noble,Good,4,4,1,1,1,1,0,0,0,2,1,1,4,5,5,1,2,4,2,3,3,3,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-8,1,0,1
3703,hesitant,reluctant,not trustworthy,unsure,6,3,1,4,5,1,0,0,0,3,1,0,1,2,1,1,5,4,4,5,3,4,3,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,0,2,-8,0,0,0
5468,Runner,Lose,Down,Backward,5,NA,0,2,2,0,1,0,0,2,5,0,4,4,3,5,3,5,4,6,2,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,0,2,-2,1,0,0
5206,Cold hearted,Unqualified,Raciest,Norcyciest,7,6,1,4,5,0,0,1,0,3,2,1,1,1,1,1,5,6,6,6,4,1,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,1,-10,0,0,0
361,Decisive,Forceful,Commanding,Right,1,2,1,3,4,1,0,0,0,5,3,0,5,2,2,2,3,5,6,6,5,4,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,2,-6,0,0,0
2235,Cautious,Strategic,Patient,Concerned,2,4,0,3,4,1,0,0,0,3,5,1,2,3,5,3,2,2,5,6,4,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-10,0,0,0
132,Bully,Toddler,Hot air,Fool,4,3,0,2,3,1,0,0,0,4,3,0,3,3,3,3,3,3,4,4,3,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,2,8,0,0,0
5118,Cautious,Independent,Atypical,Strong,3,4,1,3,4,1,0,0,0,4,5,1,1,2,2,1,4,4,5,6,4,5,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-8,0,0,0
6672,posturing,bullying,liar,smart,4,7,1,3,4,1,0,0,0,2,4,1,3,2,4,2,4,4,3,3,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,1,2,-4,0,0,0
6553,typical,decisive,commited,female,1,5,0,2,3,0,0,1,0,3,2,0,6,5,6,4,5,6,6,6,2,4,4,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,1,2,-6,0,0,0
6699,Ignorant,Clown,Childish,Disrespectful,4,NA,1,1,2,0,0,1,0,3,3,1,4,1,3,3,3,4,3,3,2,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,0,1,-10,1,0,0
469,Smart,Cautious,Innovative,Forthright,1,4,1,3,4,1,0,0,0,1,2,1,5,2,5,2,2,5,6,5,3,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,1,2,0,0,0,0
1777,Leader,Commander,Communicate,Fight,4,3,1,2,2,1,0,0,0,3,2,1,4,3,3,4,4,4,3,3,4,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,-8,0,0,0
4646,meddling,unwanted,risky,over confident,4,4,0,4,5,0,0,0,1,5,5,1,2,3,3,2,5,5,3,3,1,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,1,1,1,3,-8,0,0,0
4519,Immature,Child,Lack experience,He don't care,7,NA,1,3,4,0,1,0,0,4,3,0,5,1,1,1,5,5,2,6,3,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0
4902,weak,careless,isolationist,powerless,7,6,0,4,5,0,0,0,1,4,1,1,2,1,3,1,5,3,5,5,4,4,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,2,-4,0,0,0
4266,Integrity,Steadfast,Strong,Resolute,7,7,1,3,4,0,0,0,0,3,1,1,1,1,1,1,4,4,3,3,1,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,3,-6,1,0,0
7076,Strong,Risk taker,Smart,Brave,1,5,1,2,2,1,0,0,0,3,3,1,5,3,5,2,3,2,3,4,3,4,2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,2,-2,1,0,0
2557,Weak,Scared,Worried,Pacifist,4,6,0,1,2,1,0,0,0,3,2,1,6,6,6,6,2,1,4,5,2,4,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,3,-2,0,0,0
6367,Indecisive,Noncomittal,Hipocrite,Contradictory,2,2,1,3,4,1,0,0,0,5,2,0,6,3,5,6,3,2,6,6,5,5,5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,1,1,0,2,-8,0,0,0
4641,Honest,Powerful,Protective,Business man,1,5,0,2,3,0,0,1,0,4,1,1,3,6,5,4,2,5,4,3,1,1,5,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,3,-2,0,0,0
5924,st,98,98,98,2,2,0,3,5,0,0,1,0,3,2,0,6,6,1,2,2,2,5,5,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,-6,0,0,0
2456,Weak,Not enough,Sad,Hopeless,5,2,1,3,4,0,0,1,0,3,5,1,2,1,1,3,1,3,4,6,4,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2,-6,0,0,0
151,Untrustworthy,Undiplomatic,Unconstitutional,Unhealthy,2,2,0,4,5,1,0,0,0,4,4,1,6,6,5,4,1,2,5,2,5,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,3,-4,1,1,0
1579,Soft,Easy,Wilted,Naive,1,5,0,2,2,1,0,0,0,3,5,1,4,3,4,2,5,5,6,6,4,4,3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,3,-10,1,0,0
1000,Inexperienced ( to make the promise in the first place if not going to follow through),Cautious,Dishonest,Weak,5,6,0,4,5,1,0,0,0,4,4,0,2,2,1,1,5,4,5,6,2,4,3,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,3,-10,0,0,0
2967,Patient,Thoughtful,Careful,Committed,7,7,0,3,4,0,0,1,0,4,5,1,1,1,1,1,2,5,5,4,1,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,1,3,-10,0,0,0
6416,knowledgeable,forceful,policy maker,negotiater,6,7,1,4,7,0,1,0,0,1,2,0,1,1,1,1,6,5,6,6,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-8,0,0,0
4309,Hesitant,Scared,Unintelligent,Nieve,5,5,1,2,3,1,0,0,0,3,3,1,4,2,4,2,3,3,3,4,4,4,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,2,-6,0,0,0
3286,liar,coward,stupid,idiot,2,4,0,3,4,1,0,0,0,2,3,0,5,4,5,4,3,3,5,6,3,4,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,1,2,0,0,0,0
5264,Diplomatic,Patient,Humility,Sacrifice,5,NA,0,2,3,0,1,0,0,3,3,1,2,1,3,1,2,3,5,5,2,3,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,1,1,3,-4,0,0,0
1776,Not reliable,Liar,Careless,Unsupportive,6,6,1,3,4,0,0,1,0,2,2,0,6,1,1,1,1,2,2,5,3,2,3,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,1,1,3,NA,0,0,0
6482,Smart,Strong,Calculating,Fair,7,6,0,2,2,0,1,0,0,2,3,0,4,6,1,1,2,2,3,6,3,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,-2,0,0,0
853,female,strong,resilent,fearless,4,NA,1,3,5,1,0,0,0,3,4,0,3,3,4,4,5,4,2,4,2,2,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,2,0,1,0,0
3496,Weak,Unintelligent,Empty,Liar,2,5,0,2,3,1,0,0,0,4,5,0,5,4,5,3,2,2,4,4,3,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,1,3,0,1,0,0
1233,Patient,Observant,Careful,Strong,5,3,1,3,5,1,0,0,0,3,1,1,5,2,4,3,2,2,5,6,4,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,2,2,0,0,0
4158,Dishonest,Threatening,Wish-washy,Scared,3,2,1,2,2,1,0,0,0,5,4,0,5,3,4,5,4,4,6,6,1,4,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,0,2,-6,0,0,0
2484,Dodgy,Sketchy,Fat,Ugly,5,NA,0,1,1,1,0,0,0,3,5,0,2,2,3,2,3,5,3,5,3,4,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,1,1,0,1,1,0
4135,Weak,Isolationist,Fear,Selfish,1,2,1,3,5,0,0,1,0,2,3,0,6,1,4,1,2,1,6,6,5,5,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1,1,1,3,-10,0,0,0
1689,Cautious,stubborn,isolationist,committed,6,5,1,4,7,1,0,0,0,5,3,0,1,2,1,1,1,1,6,6,1,4,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,1,1,3,-6,0,0,0
3107,Stressed,Loyal,Humbled,Strong,4,4,1,1,2,1,0,0,0,3,2,0,2,2,5,4,5,5,4,5,3,4,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,3,6,1,0,0
661,soft,uncaring,undermining,complacent,7,4,1,3,5,0,1,0,0,4,3,0,2,1,3,1,4,4,3,6,2,2,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,1,3,4,0,0,0
1946,Considerate,Thoughtful,Smart,Cautious,7,7,0,2,3,0,1,0,0,3,2,1,1,1,1,1,3,3,2,4,1,4,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,-10,1,0,0
4580,isolationist,non-reactive,unemotional,Wait-and-see,6,5,1,4,5,1,0,0,0,3,3,0,1,2,1,1,1,1,1,1,1,4,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,2,2,1,1,0
4861,strong,and,belief,forward,4,4,0,4,6,1,0,0,0,3,2,0,2,1,1,1,3,1,5,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,10,1,0,1
1643,female,diligent,integrity,forth coming,5,4,1,4,6,1,0,0,0,3,2,1,2,2,6,4,4,4,4,5,2,4,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,1,2,4,0,0,0
1533,Republican,President,Woman,Anti war,4,4,1,1,2,0,0,0,0,3,2,0,4,2,5,2,4,3,4,6,2,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,2,-10,0,0,0
2497,flaky,coward,puppet,ignorant,5,5,0,4,5,0,0,1,0,3,5,1,4,5,2,2,3,2,4,3,4,3,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,1,1,3,-8,0,0,0
5672,Weak,Unbelievable,Pushover,Non-leader,4,6,1,3,4,1,0,0,0,4,6,1,2,3,2,2,1,1,6,5,4,4,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,1,1,3,-6,0,0,0
6958,Weak,Uncommitted,Soft,Coward,7,5,1,4,5,1,0,0,0,3,4,0,2,1,2,1,5,2,6,6,5,4,4,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,1,2,-10,0,0,0
5418,Hasty,Undependable,Dishonest,Selfish,6,NA,1,2,2,0,0,0,0,3,3,0,2,3,1,1,1,6,6,6,3,4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,1,1,3,6,0,0,0
6583,Dishonest,Politician,None,None,3,6,0,2,2,1,0,0,0,4,3,0,5,3,3,4,2,2,5,5,2,4,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,3,0,NA,NA,NA
6413,Strong,Moral,Reasonable,Aggressive,5,6,0,3,4,1,0,0,0,4,3,0,2,2,1,1,4,3,3,4,1,4,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,3,-6,0,0,0
2268,Dishonest,Bully,Racist,Narcissistic,6,5,1,3,5,0,0,1,0,5,3,1,6,6,1,2,2,3,6,4,3,3,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,1,1,3,-4,0,0,0
3772,NOT SURE,WAITING,98,98,6,NA,0,4,6,0,0,1,0,1,2,1,6,4,1,1,2,3,4,4,5,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,10,0,0,0
1069,Sexist,Coward,Weak,Uncaring,6,5,1,2,2,1,0,0,0,4,1,1,3,2,1,1,4,3,4,6,2,3,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,1,1,3,-10,0,0,0
4177,Humble,Smart,Relevant,Wise,4,4,0,1,2,0,0,0,0,2,2,1,3,2,3,3,3,4,6,6,1,2,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,2,-10,1,0,0
6804,Undecided,Scared,Threaten,Peaceful,7,6,1,4,5,0,1,0,0,2,2,1,2,1,2,1,4,5,6,6,2,3,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,2,-10,0,0,0
4370,Cunning,Methodical,Adept,Smart,3,4,1,1,1,1,0,0,0,4,3,1,4,2,6,4,3,3,2,4,4,1,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,-10,0,0,0
6451,Disrespectful,Classless,Arrogant,Idiotic,5,3,0,1,2,1,0,0,0,3,2,1,3,3,3,3,4,4,5,4,3,2,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,1,4,0,0,0
6264,Coward,Power happy,Hopeful,Dumb,5,5,0,2,2,1,0,0,0,3,2,0,3,2,4,1,4,2,5,6,2,4,3,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,1,1,3,-8,0,0,0
863,firm,committed,determined,X,4,2,1,2,3,1,0,0,0,4,5,0,6,3,4,4,2,1,5,6,1,5,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,3,-10,0,0,0
4948,Cautious,diplomatic,neutral,safety,2,2,1,4,5,1,0,0,0,4,5,1,3,3,3,1,2,2,4,5,4,4,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,2,0,0,0,0
4547,appears weak,limited,Fearful,Inattentive,6,6,1,4,6,1,0,0,0,3,3,1,3,1,3,1,3,1,5,3,4,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,0,2,-6,0,0,0
6238,Weak,Timid,Scared,Untrustworthy,2,2,0,3,5,1,0,0,0,4,4,1,3,2,5,3,3,4,5,6,5,4,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,3,-10,1,0,0
3138,Weak,Clown,Bozo,Hollow,5,5,0,2,3,1,0,0,0,4,4,0,2,1,1,1,3,3,1,6,5,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,3,-10,0,0,0
5532,Fare,Strong,Believer,Peacemaker,5,4,1,2,3,0,0,1,0,3,3,0,1,2,2,1,5,5,5,6,3,5,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,3,0,0,0,0
4454,Strong,Committed,America,First,1,1,0,3,5,1,0,0,0,3,2,0,6,4,6,6,1,1,6,6,5,5,5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-10,0,0,0
141,Weak,Liar,Untrustworthy,Unpatriotic,6,6,1,3,4,0,1,0,0,4,5,1,1,2,1,1,1,4,3,6,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,1,1,3,-10,1,1,0
3466,Cautious,Steady,Strong,Deliberate,3,4,1,4,6,1,0,0,0,3,3,0,5,2,2,1,1,5,6,6,4,4,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,3,-10,0,0,0
4575,strong,carefull,stubborn,coward,7,6,1,4,6,1,0,0,0,3,2,0,3,2,3,2,4,3,6,6,4,4,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,3,-4,0,0,0
2227,Isolationist,Timid,Weak,Unwise,1,1,0,4,5,1,0,0,0,3,3,0,5,3,2,4,2,2,5,4,4,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,3,-10,0,0,0
3257,Jerk,coward,airhead,racist,6,NA,1,2,3,0,0,1,0,3,4,0,3,2,4,3,5,4,5,3,2,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
6017,Cocky,Arrogant,Crazy,Stupid,2,3,1,2,3,1,0,0,0,5,3,0,4,4,4,3,3,2,2,5,5,3,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-6,1,0,0
6974,Force,war,peace,military,7,7,0,3,5,0,1,0,0,3,6,1,1,3,1,1,4,3,4,6,3,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,-8,0,0,0
6389,Inactive,Not following through,98,98,2,4,0,2,2,1,0,0,0,5,3,0,1,1,1,1,5,5,4,6,2,4,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,1,1,3,8,0,0,0
133,Appeasing,Inconsistent,Unreliable,Vocal,4,4,1,1,1,1,0,0,0,3,2,0,2,1,1,2,4,4,4,5,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,1,3,0,0,0,0
168,taking,care,of,business,1,5,0,2,3,1,0,0,0,3,1,1,6,2,2,5,1,1,6,6,5,5,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,1,3,-6,0,0,0
4203,correct,decision,failed,follow-through,4,6,0,4,6,1,0,0,0,2,3,0,3,2,5,5,4,2,6,6,5,5,5,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,1,1,-10,0,0,0
7448,Untrustworthy,not honorable,Weak,Coward,7,4,1,4,7,0,1,0,0,3,3,0,1,1,1,1,5,5,6,6,5,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,0,1,2,-2,0,0,0
152,lucky,assertive,decisive,hopeful,6,6,1,4,6,1,0,0,0,5,3,1,1,1,1,1,2,1,4,4,2,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,1,2,-4,0,0,0
2820,Leader,Decisive,Forceful,Committed,7,4,1,4,5,0,1,0,0,5,3,1,2,2,1,1,4,3,2,4,2,2,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,2,-8,0,0,0
3162,high profile,stabilizing/not stabilizing,weak,not dependable,2,2,1,4,6,1,0,0,0,3,3,1,4,1,3,1,5,4,3,6,5,4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,0,2,-6,0,0,0
6425,Cowardly,Unreliable,Worthless,Impeachment,3,2,0,3,4,1,0,0,0,3,5,0,4,4,4,4,2,2,4,4,3,5,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,1,0,1,0,0
1372,Empty,Unbelievable,Cautious,Pompous,1,5,1,2,3,1,0,0,0,5,5,1,6,6,6,1,3,1,1,6,5,4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,1,3,-8,1,1,0
5940,wimp,slow,weak,intimidated,1,2,0,2,3,0,0,1,0,4,5,1,6,4,5,5,4,2,1,4,5,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,3,-4,0,0,0
1070,Mindful,Cautionary,Discipline,Wise,3,6,0,4,5,1,0,0,0,3,2,1,3,3,4,2,4,3,4,6,3,3,3,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,0,2,-10,0,0,0
626,troubled,unsure,caught,untruthful,3,2,0,3,5,1,0,0,0,2,3,0,5,6,1,2,2,2,6,6,4,5,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,-10,1,1,0
1241,Assertive,Strong,Courageous,Forceful,7,6,1,3,4,0,0,0,0,3,4,0,1,1,1,1,2,2,3,5,3,4,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,3,-2,1,0,1
605,Honest,Steadfast,Resolute,Brave,5,4,0,3,4,1,0,0,0,3,4,0,2,3,2,2,2,2,5,5,3,4,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,3,-2,0,0,0
301,passive,cautious,wary,guarded,3,6,1,3,4,1,0,0,0,2,3,0,3,2,4,3,3,2,3,6,4,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,1,0,2,6,0,0,0
196,decisive,honest,caring,sympathetic,1,2,0,3,4,1,0,0,0,3,3,1,6,3,4,5,1,1,2,4,5,5,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,3,-4,0,0,0
6841,Woman,President,Republican,Appropriate,2,4,1,2,3,1,0,0,0,4,5,0,3,3,4,3,5,3,4,4,4,4,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,1,3,-2,0,0,0
5932,Aggressive,Head strong,Stupid,Unnecessary,6,4,0,4,6,0,1,0,0,3,5,1,5,1,1,5,5,5,6,6,1,5,3,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,1,1,0,0,1,-2,0,0,0
1969,nuetral,nuetral,nuetral,nuetral,5,2,0,4,5,0,1,0,0,3,5,0,2,1,1,1,1,3,6,6,1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,2,-10,0,0,0
5801,Decisive,Strong,Powerful,Authority,4,4,0,2,3,0,0,0,0,4,2,1,6,1,1,1,1,1,6,6,5,5,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,0,0,0,0
1630,Strong,Independent,Overrated,Hard working,4,4,1,2,3,1,0,0,0,2,2,0,1,2,3,3,5,4,4,4,3,5,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2,-6,0,0,0
2583,Power,Boss,Control,Predictable,7,4,0,3,4,0,0,1,0,5,5,0,2,1,4,1,2,4,1,1,1,4,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,3,-6,0,0,0
5886,Undeceive,Confused,Weak,Dreamer,2,NA,1,3,4,1,0,0,0,3,1,1,4,1,5,3,1,2,3,6,4,2,4,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,2,-10,0,0,0
2996,Arrogant,Selfish,Prideful,Inconsiderate,2,4,0,1,1,0,0,1,0,2,3,0,5,4,5,4,4,4,1,1,2,4,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1,1,-6,0,0,0
273,Non-aggressive,Impartial,Thinker,Diplomatic,3,2,0,2,2,1,0,0,0,4,1,0,6,4,2,4,4,3,4,6,3,3,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,1,3,-4,0,0,0
